generator_id,osm_id,generator_type,name,source_layer,nearest_crossing_id,nearest_crossing_m,crossing_within_100m,crossing_within_150m,nearest_major_road_id,nearest_major_road_class,nearest_major_road_m,major_road_within_150m,signals_within_50m,nearest_crossing_signals_within_50m,nearest_crossing_major_road_m,traffic_calming_within_100m,sidewalk_no_roads_within_50m,lit_no_roads_within_50m,risk_score,risk_flags,data_quality_flags,review_wording,geometry_wkt,lon,lat
gen_0238,130386313,park,,gis_osm_landuse_a_free_1,cross_0137,223.8,False,False,road_00009,tertiary,88.3,True,0,0,0.0,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191482.668626 676044.991255),34.90783313986658,32.17754605112542
gen_0282,237392048,park,,gis_osm_landuse_a_free_1,cross_0159,223.5,False,False,road_00116,tertiary,39.1,True,0,0,0.0,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191774.242051 675443.338234),34.910942089410064,32.17212771811384
gen_0288,349439375,park,,gis_osm_landuse_a_free_1,cross_0327,223.0,False,False,road_02099,secondary,108.2,True,0,0,4.1,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193843.610802 676111.220699),34.932864449513914,32.178199500691875
gen_0379,394617593,school,,gis_osm_pois_a_free_1,cross_0178,221.0,False,False,road_00096,tertiary,53.5,True,0,0,6.1,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192268.845564 676207.846423),34.91616434401088,32.179033902052254
gen_0104,1803041839,bus_stop,טשרניחובסקי/כנפי נשרים,gis_osm_transport_free_1,cross_0212,219.3,False,False,road_01481,primary,0.0,True,0,0,6.4,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191316.384356 677338.123719),34.906031999510844,32.18920300063131
gen_0378,249533638,school,"בית ספר ש""י עגנון",gis_osm_pois_a_free_1,cross_0189,213.4,False,False,road_01436,tertiary,50.3,True,0,0,10.5,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (189869.04524 677783.272855),34.890670167901455,32.193180078039035
gen_0295,404613901,park,,gis_osm_landuse_a_free_1,cross_0026,212.2,False,False,road_01564,tertiary,25.1,True,0,0,0.0,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193693.635612 676142.894394),34.9312733967903,32.17848170241514
gen_0156,5210713960,bus_stop,בי״ס רחל המשוררת/נעמי שמר,gis_osm_transport_free_1,cross_0188,208.5,False,False,road_01392,tertiary,1.0,True,0,0,7.8,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (189865.179259 677465.566559),34.89063899951146,32.190315000630264
gen_0313,753552706,park,Kdoshei Kahir Park,gis_osm_landuse_a_free_1,cross_0202,208.1,False,False,road_01384,tertiary,140.3,True,0,0,8.2,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190548.390252 677011.876209),34.89789779192393,32.186241524508226
gen_0254,232404703,park,,gis_osm_landuse_a_free_1,cross_0159,204.7,False,False,road_01646,tertiary,70.7,True,0,0,0.0,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192189.458575 675364.981293),34.91534659942651,32.171431250769594
gen_0116,1803061484,bus_stop,מרכז מסחרי/רמז,gis_osm_transport_free_1,cross_0216,199.3,False,False,road_00150,tertiary,0.6,True,0,0,0.0,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190937.658195 677467.595562),34.90201199951108,32.190361000630965
gen_0117,1803062397,bus_stop,זמנהוף/משה דיין,gis_osm_transport_free_1,cross_0179,196.1,False,False,road_00623,tertiary,32.4,True,0,0,0.0,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192665.523731 676078.943114),34.920373999509536,32.17788100063337
gen_0206,4825057522,kindergarten,גן לעניין,gis_osm_pois_free_1,cross_0126,189.5,False,False,road_01007,tertiary,76.0,True,0,0,5.3,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190847.714598 676199.943139),34.90109609951027,32.17892740063209
gen_0356,844599673,playground,,gis_osm_pois_a_free_1,cross_0026,189.4,False,False,road_01560,tertiary,106.1,True,0,0,0.0,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193848.952218 676338.593228),34.932915001312175,32.180250008210756
gen_0316,84532036,park,,gis_osm_landuse_a_free_1,cross_0031,187.2,False,False,road_01574,tertiary,31.2,True,0,0,0.0,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193671.706868 676859.260457),34.93102158110441,32.18494119831475
gen_0040,1803002009,bus_stop,בר אילן/נחל הדס,gis_osm_transport_free_1,cross_0116,185.6,False,False,road_00081,tertiary,4.0,True,0,0,0.0,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191992.443303 676507.679416),34.91322499951006,32.18173100063253
gen_0371,232408782,school,בית ספר יצחק שדה,gis_osm_pois_a_free_1,cross_0264,185.4,False,False,road_01797,tertiary,107.2,True,0,0,7.6,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192414.966452 675353.834443),34.91773781421101,32.171336171363734
gen_0062,1803023851,bus_stop,הכרמל/משעול השיר,gis_osm_transport_free_1,cross_0001,184.5,False,False,road_00551,tertiary,9.3,True,0,0,0.0,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191832.753177 676047.907938),34.911544999509815,32.17758100063289
gen_0237,130386299,park,,gis_osm_landuse_a_free_1,cross_0264,181.2,False,False,road_02397,tertiary,118.4,True,0,0,7.6,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192485.476316 675706.766385),34.91847543654569,32.17452051015272
gen_0362,9678161511,playground,,gis_osm_pois_free_1,cross_0264,173.8,False,False,road_00092,tertiary,116.5,True,0,0,7.6,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192486.431453 675698.3904),34.91848579950937,32.174445000633604
gen_0388,641701620,school,רחל המשוררת,gis_osm_pois_a_free_1,cross_0188,170.8,False,False,road_00575,tertiary,65.2,True,0,0,7.8,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (189940.980488 677409.89099),34.891444548117455,32.189814927241486
gen_0181,,childcare,גן חרמון,osm_pbf_multipolygons,cross_0160,170.3,False,False,road_00116,tertiary,145.5,True,0,0,7.1,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191848.571865 675533.755326),34.91172755389575,32.17294490069585
gen_0213,4832028121,kindergarten,אגדת גן,gis_osm_pois_free_1,cross_0079,169.8,False,False,road_00632,tertiary,142.7,True,0,0,5.2,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190962.418087 676422.204564),34.90230569951038,32.18093460063195
gen_0234,129490167,park,,gis_osm_landuse_a_free_1,cross_0155,166.3,False,False,road_00758,tertiary,99.4,True,0,0,1.7,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190814.634131 675630.531425),34.90076238124441,32.173791765541914
gen_0012,1802986992,bus_stop,אז״ר/בר אילן,gis_osm_transport_free_1,cross_0117,165.5,False,False,road_00564,tertiary,6.0,True,0,0,0.0,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192096.809757 676635.256844),34.91432799951012,32.182884000632484
gen_0279,235475122,park,,gis_osm_landuse_a_free_1,cross_0194,162.6,False,False,road_00081,tertiary,123.9,True,0,0,0.0,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191816.709383 676313.884635),34.91136720587435,32.179979110658316
gen_0013,1802987060,bus_stop,אז״ר/משה דיין,gis_osm_transport_free_1,cross_0185,159.1,False,False,road_00204,tertiary,4.4,True,0,0,0.0,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192734.211823 676447.923704),34.921091999509756,32.181210000633065
gen_0374,232412567,school,פנימיית עלומים,gis_osm_pois_a_free_1,cross_0176,158.9,False,False,road_00621,tertiary,73.5,True,0,0,5.5,0,0,0,75,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192605.786843 675975.54094),34.91974350763908,32.1769471239698
