source_dataset_id,source_file_name,source_layer,osm_id,code,fclass,population,name,name_search,bbox_min_lon,bbox_min_lat,bbox_max_lon,bbox_max_lat,pbf_enriched_workspace_id,route_aware_workspace_id,source_gis_modified
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91245188,1003,village,0,עצמון שגב,עצמון שגב  91245188,35.2477067,32.8607732,35.2565706,32.8704558,safe_access_pilot_91245188_pbf_enriched_v001,safe_access_pilot_91245188_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91245311,1003,village,0,מנוף,מנוף  91245311,35.2328796,32.8505038,35.2398244,32.8566557,safe_access_pilot_91245311_pbf_enriched_v001,safe_access_pilot_91245311_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91305531,1003,village,589,שורשים,שורשים  91305531,35.2559504,32.8909693,35.2638384,32.8966486,safe_access_pilot_91305531_pbf_enriched_v001,safe_access_pilot_91305531_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91312309,1003,village,989,הסוללים,הסוללים  91312309,35.2322321,32.7484489,35.2415928,32.7534453,safe_access_pilot_91312309_pbf_enriched_v001,safe_access_pilot_91312309_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91370010,1010,suburb,0,גבעת טל,גבעת טל  91370010,35.1336542,32.7981807,35.1433616,32.8092022,safe_access_pilot_91370010_pbf_enriched_v001,safe_access_pilot_91370010_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91370016,1010,suburb,0,גבעת רם,גבעת רם  91370016,35.1304713,32.7951881,35.1412287,32.8063887,safe_access_pilot_91370016_pbf_enriched_v001,safe_access_pilot_91370016_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91370028,1003,village,0,גילעם,גילעם  91370028,35.1366889,32.8199142,35.1418295,32.8223486,safe_access_pilot_91370028_pbf_enriched_v001,safe_access_pilot_91370028_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91370121,1003,village,0,אפק,אפק  91370121,35.1216970,32.8353663,35.1318128,32.8433146,safe_access_pilot_91370121_pbf_enriched_v001,safe_access_pilot_91370121_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91370913,1003,village,0,כפר מסריק,כפר מסריק  91370913,35.0958742,32.8860398,35.1027737,32.8945172,safe_access_pilot_91370913_pbf_enriched_v001,safe_access_pilot_91370913_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91370915,1003,village,0,עין המפרץ,עין המפרץ  91370915,35.0906074,32.8990082,35.1026486,32.9086041,safe_access_pilot_91370915_pbf_enriched_v001,safe_access_pilot_91370915_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91373745,1003,village,0,אורנים,אורנים  91373745,35.1058565,32.7106742,35.1117681,32.7135948,safe_access_pilot_91373745_pbf_enriched_v001,safe_access_pilot_91373745_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91376396,1003,village,0,גניגר,גניגר  91376396,35.2520718,32.6607850,35.2630951,32.6669288,safe_access_pilot_91376396_pbf_enriched_v001,safe_access_pilot_91376396_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91376406,1003,village,0,גבת,גבת  91376406,35.2062371,32.6704421,35.2185316,32.6785372,safe_access_pilot_91376406_pbf_enriched_v001,safe_access_pilot_91376406_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91376408,1003,village,0,שריד,שריד  91376408,35.2199838,32.6586573,35.2326821,32.6681630,safe_access_pilot_91376408_pbf_enriched_v001,safe_access_pilot_91376408_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91376417,1003,village,0,רמת דוד,רמת דוד  91376417,35.1987892,32.6747031,35.2085204,32.6820371,safe_access_pilot_91376417_pbf_enriched_v001,safe_access_pilot_91376417_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91408677,1003,village,372,אל-רום,אל-רום  91408677,35.7683591,33.1761886,35.7747702,33.1842743,safe_access_pilot_91408677_pbf_enriched_v001,safe_access_pilot_91408677_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91439460,1003,village,0,גני הדר,גני הדר  91439460,34.8487985,31.8768712,34.8592913,31.8800612,safe_access_pilot_91439460_pbf_enriched_v001,safe_access_pilot_91439460_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91439466,1003,village,0,גבעת ברנר,גבעת ברנר  91439466,34.7962623,31.8626262,34.8071850,31.8727270,safe_access_pilot_91439466_pbf_enriched_v001,safe_access_pilot_91439466_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91449686,1003,village,634,רמת מגשימים,רמת מגשימים  91449686,35.8032102,32.8412612,35.8128736,32.8495412,safe_access_pilot_91449686_pbf_enriched_v001,safe_access_pilot_91449686_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91449693,1003,village,0,אבני איתן,אבני איתן  91449693,35.7588625,32.8188830,35.7727711,32.8303357,safe_access_pilot_91449693_pbf_enriched_v001,safe_access_pilot_91449693_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91449716,1003,village,701,מרום גולן,מרום גולן  91449716,35.7731024,33.1293009,35.7810863,33.1370406,safe_access_pilot_91449716_pbf_enriched_v001,safe_access_pilot_91449716_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91449722,1003,village,0,אלי עד,אלי עד  91449722,35.7270734,32.7978802,35.7412779,32.8125225,safe_access_pilot_91449722_pbf_enriched_v001,safe_access_pilot_91449722_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91467018,1003,village,0,חנתון,חנתון  91467018,35.2418549,32.7812610,35.2488076,32.7863401,safe_access_pilot_91467018_pbf_enriched_v001,safe_access_pilot_91467018_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91560512,1003,village,0,رمة الهيب,رمة الهيب  91560512,35.2926133,32.7676944,35.3121827,32.7896322,safe_access_pilot_91560512_pbf_enriched_v001,safe_access_pilot_91560512_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91560513,1003,village,0,בית רימון,בית רימון  91560513,35.3246091,32.7767945,35.3310386,32.7838101,safe_access_pilot_91560513_pbf_enriched_v001,safe_access_pilot_91560513_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91560514,1003,village,0,رمانة,رمانة  91560514,35.3085027,32.7861060,35.3132663,32.7897138,safe_access_pilot_91560514_pbf_enriched_v001,safe_access_pilot_91560514_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91560518,1003,village,0,العزير,العزير  91560518,35.3147220,32.7865856,35.3332112,32.7945386,safe_access_pilot_91560518_pbf_enriched_v001,safe_access_pilot_91560518_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91561028,1003,village,0,הררית,הררית  91561028,35.3650261,32.8443836,35.3729563,32.8471954,safe_access_pilot_91561028_pbf_enriched_v001,safe_access_pilot_91561028_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91561040,1003,village,0,יחד,יחד  91561040,35.3596933,32.8436904,35.3676602,32.8462752,safe_access_pilot_91561040_pbf_enriched_v001,safe_access_pilot_91561040_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91562334,1003,village,206,קדרים,קדרים  91562334,35.4694829,32.8971601,35.4756588,32.9022859,safe_access_pilot_91562334_pbf_enriched_v001,safe_access_pilot_91562334_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91562897,1003,village,383,כחל,כחל  91562897,35.5082289,32.8865864,35.5142734,32.8934903,safe_access_pilot_91562897_pbf_enriched_v001,safe_access_pilot_91562897_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91562899,1003,village,592,גינוסר,גינוסר  91562899,35.5197042,32.8439842,35.5275952,32.8507458,safe_access_pilot_91562899_pbf_enriched_v001,safe_access_pilot_91562899_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91563709,1050,locality,0,הר נחום,הר נחום  91563709,35.5549335,32.8802148,35.5580636,32.8833623,safe_access_pilot_91563709_pbf_enriched_v001,safe_access_pilot_91563709_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91563713,1003,village,357,כורזים,כורזים  91563713,35.5461696,32.9061368,35.5552764,32.9141691,safe_access_pilot_91563713_pbf_enriched_v001,safe_access_pilot_91563713_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91563715,1004,hamlet,0,טבחה,טבחה  91563715,35.5483031,32.8711656,35.5528843,32.8744511,safe_access_pilot_91563715_pbf_enriched_v001,safe_access_pilot_91563715_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91563720,1003,village,0,כרי דשא,כרי דשא  91563720,35.5370244,32.8642751,35.5400801,32.8680880,safe_access_pilot_91563720_pbf_enriched_v001,safe_access_pilot_91563720_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91566409,1004,hamlet,0,חמדת ימים,חמדת ימים  91566409,35.4237204,32.9483084,35.4257589,32.9498029,safe_access_pilot_91566409_pbf_enriched_v001,safe_access_pilot_91566409_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91577365,1010,suburb,0,אזור תעשייה כרמיאל,אזור תעשייה כרמיאל  91577365,35.3060729,32.9175482,35.3495514,32.9298679,safe_access_pilot_91577365_pbf_enriched_v001,safe_access_pilot_91577365_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91619918,1003,village,0,عين حوض,عين حوض  91619918,34.9977133,32.6899043,35.0018697,32.6928523,safe_access_pilot_91619918_pbf_enriched_v001,safe_access_pilot_91619918_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91665057,1003,village,0,קבוצת כנרת,קבוצת כנרת  91665057,35.5568718,32.7101921,35.5675933,32.7168819,safe_access_pilot_91665057_pbf_enriched_v001,safe_access_pilot_91665057_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91667205,1003,village,0,האון,האון  91667205,35.6209399,32.7246476,35.6266105,32.7298900,safe_access_pilot_91667205_pbf_enriched_v001,safe_access_pilot_91667205_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91667896,1003,village,295,אפיק,אפיק  91667896,35.6965180,32.7748332,35.7066210,32.7828823,safe_access_pilot_91667896_pbf_enriched_v001,safe_access_pilot_91667896_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91667898,1003,village,0,מיצר,מיצר  91667898,35.7316837,32.7661248,35.7389994,32.7736491,safe_access_pilot_91667898_pbf_enriched_v001,safe_access_pilot_91667898_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91667902,1003,village,594,נאות גולן,נאות גולן  91667902,35.6853966,32.7824556,35.6983855,32.7917967,safe_access_pilot_91667902_pbf_enriched_v001,safe_access_pilot_91667902_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91667905,1003,village,0,מבוא חמה,מבוא חמה  91667905,35.6520790,32.7333949,35.6591091,32.7445901,safe_access_pilot_91667905_pbf_enriched_v001,safe_access_pilot_91667905_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,5596366,1003,village,0,כפר חרוב,כפר חרוב  5596366,35.6595925,32.7582057,35.6697296,32.7665037,safe_access_pilot_5596366_pbf_enriched_v001,safe_access_pilot_5596366_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91731390,1003,village,0,שקף,שקף  91731390,34.9320383,31.5107160,34.9405349,31.5185814,safe_access_pilot_91731390_pbf_enriched_v001,safe_access_pilot_91731390_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91731397,1003,village,0,להב,להב  91731397,34.8635750,31.3755580,34.8744504,31.3829566,safe_access_pilot_91731397_pbf_enriched_v001,safe_access_pilot_91731397_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91731401,1003,village,0,דביר,דביר  91731401,34.8178469,31.4092471,34.8303451,31.4167366,safe_access_pilot_91731401_pbf_enriched_v001,safe_access_pilot_91731401_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91731407,1003,village,0,אמציה,אמציה  91731407,34.9128827,31.5302231,34.9165884,31.5341269,safe_access_pilot_91731407_pbf_enriched_v001,safe_access_pilot_91731407_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91731410,1003,village,0,שומריה,שומריה  91731410,34.8805980,31.4293784,34.8899108,31.4352954,safe_access_pilot_91731410_pbf_enriched_v001,safe_access_pilot_91731410_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91928254,1003,village,0,אחיהוד,אחיהוד  91928254,35.1675467,32.9035167,35.1805446,32.9109039,safe_access_pilot_91928254_pbf_enriched_v001,safe_access_pilot_91928254_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91928268,1010,suburb,0,צור שלום,צור שלום  91928268,35.0920568,32.8456084,35.1099201,32.8736885,safe_access_pilot_91928268_pbf_enriched_v001,safe_access_pilot_91928268_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91929048,1003,village,0,المزرعة,المزرعة  91929048,35.0947770,32.9802915,35.1103199,32.9889880,safe_access_pilot_91929048_pbf_enriched_v001,safe_access_pilot_91929048_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91929054,1003,village,0,נס עמים,נס עמים  91929054,35.1182222,32.9642288,35.1238266,32.9682210,safe_access_pilot_91929054_pbf_enriched_v001,safe_access_pilot_91929054_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91929064,1003,village,0,רגבה,רגבה  91929064,35.0945697,32.9734680,35.1042615,32.9804795,safe_access_pilot_91929064_pbf_enriched_v001,safe_access_pilot_91929064_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,91929620,1003,village,0,שומרת,שומרת  91929620,35.0921664,32.9460052,35.0995419,32.9555710,safe_access_pilot_91929620_pbf_enriched_v001,safe_access_pilot_91929620_route_aware_v001,False
